Faculdade Metropolitana de Coari (FAMETRO),FAMETRO,Rua Gonçalves Lêdo - 345 Centro,Coari,AM
Faculdade Metropolitana de Florianópolis (FAMEFLORIPA),FAMEFLORIPA,Rua Conselheiro Mafra - 399 Centro,Florianópolis,SC
Faculdade Metropolitana de Horizonte (FMH),FMH,Rua Ciro bilhar - 1205 Centro,Horizonte,CE
FACULDADE METROPOLITANA DE ITAJAÍ (FIMT),FIMT,Avenida Irineu Bornhausen - 1065 São João,Itajaí,SC
FACULDADE METROPOLITANA DE LAGES (FAMELAGES),FAMELAGES,Rodovia BR 282 - 1015 Bates,Lages,SC
FACULDADE METROPOLITANA DE NOVO HAMBURGO (FAMENOVO),FAMENOVO,Rua Bento Gonçalves - 2842 Centro,Novo Hamburgo,RS
FACULDADE METROPOLITANA DE PALHOÇA (FAMEPALHOÇA),FAMEPALHOÇA,Avenida Aniceto Zacchi - 1.109 Ponte do Imaruim,Palhoça,SC
Faculdade Metropolitana de Paragominas,-,Rodovia PA 256 - Km 05 - s/nº Zona Rural,Paragominas,PA
Faculdade Metropolitana de Paraupebas,-,RODOVIA PA 160 KM 10 - S/N° NOVA CARAJÁS,Parauapebas,PA
Faculdade Metropolitana de Parintins (FAMETRO),FAMETRO,Rua Benjamim da Silva - 1969 Centro,Parintins,AM
Faculdade Metropolitana de Petrolina (FAM),FAM,Rua Matias de Albuquerque - 123 Gercino Coelho,Petrolina,PE
FACULDADE METROPOLITANA DE RIO DO SUL (FAMESUL),FAMESUL,Rodovia BR-470 - 5.253 Barra Itoupava,Rio do Sul,SC
Faculdade Metropolitana de Tefé (FAMETRO),FAMETRO,Travessa Monteiro Lobato - 67 Centro,Tefé,AM
FACULDADE METROPOLITANA DE TERESINA,-,Rua Simon Bolivar - 2400 Itararé,Teresina,PI
Faculdade Metropolitana do Estado de São Paulo (FAMEESP),FAMEESP,Avenida Presidente Kennedy - 1693 - 1677 Parque Industrial Lagoinha,Ribeirão Preto,SP
FACULDADE METROPOLITANA DO LITORAL RIO GRANDENSE (FAMELI),FAMELI,Av. Poti - 1550 Centro,Capão da Canoa,RS
Faculdade Metropolitana do Marajó (FAMMA),FAMMA,Av. Gurupá - 265 Cidade Nova,Breves,PA
FACULDADE METROPOLITANA DO PLANALTO NORTE (FAMEPLAN),FAMEPLAN,Rua Senador Felipe Schmidt - 1355 centro,Canoinhas,SC
FACULDADE METROPOLITANA DO VALE DO AÇO (FAMEV),FAMEV,AVENIDA GERASA - 1447 Bethania,Ipatinga,MG
FACULDADE METROPOLITANA NORTE RIOGRANDENSE (FAMEN),FAMEN,Rua São Severino - 18 Bom Pastor,Natal,RN
FACULDADE METROPOLITANA RECANTO DAS EMAS (FMRE),FMRE,Avenida Recanto Quadra 203 - 31 Recanto das Emas,Brasília,DF
FACULDADE METROPOLITANA SÃO CARLOS (FAMESC),FAMESC,Rua Edval Barcelos - 220 Caxias,Quissamã,RJ
FACULDADE METROPOLITANA SÃO CARLOS BJI (FAMESC-BJI),FAMESC-BJI,Av. Governador Roberto Silveira - 910 Centro,Bom Jesus do Itabapoana,RJ
FACULDADE MILLENIUM (FAMIL ),FAMIL,Rua José Hipólito - 1270 Messejana,Fortaleza,CE
FACULDADE MINAS GERAIS (FAMIG),FAMIG,Avenida do Contorno - 10185 Barro Preto,Belo Horizonte,MG
FACULDADE MIRIENSE,-,RODOVIA PA 151 - 32 PERPETUO SOCORRO,Igarapé-Miri,PA
FACULDADE MISSIONEIRA DO PARANÁ (FAMIPAR),FAMIPAR,Avenida Guaíra - 510 Jardim Seminário,Cascavel,PR
Faculdade Modal (Modal),Modal,Rua Bernardino de Lima - 358 Gutierrez,Belo Horizonte,MG
FACULDADE MODELO (FACIMOD),FACIMOD,Rua Engenheiro Benedito Mário da Silva - 95 Cajuru,Curitiba,PR
FACULDADE MOGIANA DO ESTADO DE SÃO PAULO (FAMOESP),FAMOESP,Avenida Padre Jaime - 2600 Centro,Mogi Guaçu,SP
FACULDADE MONTEIRO LOBATO (FATO),FATO,Rua dos Andradas - 1180 Centro,Porto Alegre,RS
FACULDADE MONTESSORIANO DE SALVADOR (FAMA),FAMA,Rua Abelardo Andrade de Carvalho - 05 Boca do Rio,Salvador,BA
Faculdade Morgana Potrich (FAMP),FAMP,"Avenida 3, Quadra 07, lotes 15 a 19 - Mundinho",Mineiros,GO
FACULDADE MORUMBI (FAMOR),FAMOR,Rua Diogo Pereira - 314 Super Quadra Morumbi,São Paulo,SP
FACULDADE MOZARTEUM DE SÃO PAULO (FAMOSP),FAMOSP,Rua Nova dos Portugueses - 365 Santa Terezinha,São Paulo,SP
Faculdade Municipal de Educação e Meio Ambiente (FAMA),FAMA,Rua Coronel Manoel Ferreira Bello - s/n Centro,Clevelândia,PR
FACULDADE MUNICIPAL DE PALHOÇA (FMP),FMP,Rua Maria Theodora Haeming - 48 Passa Vinte,Palhoça,SC
FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUAÇU (FMPFM),FMPFM,Estrada da Cachoeira de Cima - s/n Centro,Mogi Guaçu,SP
FACULDADE MURIALDO (FAMUR),FAMUR,R. Marquês do Herval - 701 Centro,Caxias do Sul,RS
FACULDADE NACIONAL DE CURITIBA (FANAC),FANAC,Rua Cruz Machado - 525 Centro,Curitiba,PR
FACULDADE NACIONAL DE RIO DO SUL (FANRIOS),FANRIOS,Rua Coelho Neto - 170 Centro,Rio do Sul,SC
FACULDADE NATALENSE DE ENSINO E CULTURA (FANEC),FANEC,,,
FACULDADE NAZARENA DO BRASIL (FNB),FNB,"Estrada da Rhodia, Km 15 - s/n Distrito Barão Geraldo",Campinas,SP
Faculdade NECTAR,-,Rua Costa Sepúlveda - 749 Engenho do Meio,Recife,PE
Faculdade NETCOM (FANET),FANET,Rua Padre Antônio Vieira - 22 COHAB Anil IV,São Luís,MA
FACULDADE NETWORK (NWK),NWK,Avenida Ampélio Gazzetta - 2445 Lopes Iglesias,Nova Odessa,SP
FACULDADE NIP DE CIÊNCIAS APLICADAS (FANIP),FANIP,Avenida Cruz Cabugá - 98 Santo Amaro,Recife,PE
FACULDADE NOBRE DE FEIRA DE SANTANA (FAN),FAN,Avenida Maria Quitéria - 2116 Kalilândia,Feira de Santana,BA
FACULDADE NOROESTE (FAN),FAN,Avenida Mangalô - 2385 Morada do Sol,Goiânia,GO
Faculdade Noroeste do Mato Grosso (AJES),AJES,Avenida Gabriel Muller - s/n Módulo 1,Juína,MT
FACULDADE NORTE CAPIXABA DE SAO MATEUS (MULTIVIX SÃO MATEUS),MULTIVIX SÃO MATEUS,Rodovia Othovarino Duarte Santos - 844 Residencial Park Washington,São Mateus,ES
Faculdade Norte e Nordeste do Brasil (FANOR - BRASIL),FANOR - BRASIL,Rua Albertina Braga - 13 Centro,Itinga do Maranhão,MA
Faculdade Nossa Senhora Aparecida (FNSA),FNSA,Rua Leolince - 12 Parque Estrela Dalva II,Luziânia,GO
FACULDADE NOSSA SENHORA APARECIDA (FANAP),FANAP,"AV. PEDRO LUIZ RIBEIRO QD. 01, LT. 01 - 01 CONJUNTO BELA MORADA",Aparecida de Goiânia,GO
FACULDADE NOSSA SENHORA DE FÁTIMA (FACULDADE FÁTIMA),FACULDADE FÁTIMA,Rua Alexandre Fleming - 454 Madureira,Caxias do Sul,RS
FACULDADE NOSSA SENHORA DE FÁTIMA,-,Avenida Leitão da Silva - 2055 Itararé,Vitória,ES
FACULDADE NOSSA SENHORA DE LOURDES (FNSL),FNSL,Rua Manoel Fernandes Almeida - 51 Centro,Porto Seguro,BA
FACULDADE NOVA ROMA (FNR),FNR,Estrada do Bongi - 425 Prado,Recife,PE
FACULDADE NOVE DE JULHO DE BAURU (NOVE-BAURU),NOVE-BAURU,Rua Nicolau Assis - Quadra 7 Jardim Panorama,Bauru,SP
FACULDADE NOVE DE JULHO DE OSASCO (NOVE-OSASCO),NOVE-OSASCO,Rua Dante Battiston - 107 Centro,Osasco,SP
FACULDADE NOVE DE JULHO DE SÃO BERNARDO DO CAMPO (NOVE-SBC),NOVE-SBC,Avenida Dom Jaime de Barros Câmara - 90 Planalto,São Bernardo do Campo,SP
FACULDADE NOVE DE JULHO GUARULHOS (NOVE-GUARULHOS),NOVE-GUARULHOS,Rua Harry Simonsen - 21 Vila das Palmeiras,Guarulhos,SP
FACULDADE NOVE DE JULHO MAUÁ (NOVE_MAUÁ),NOVE_MAUÁ,Rua Álvares Machado - 48 Vila Bocaina,Mauá,SP
Faculdade Novoeste (NOVOESTE),NOVOESTE,Rua Rui Barbosa - 1792 Centro,Campo Grande,MS
FACULDADE NOVO HAMBURGO (FACULDADE IENH),FACULDADE IENH,Rua Frederico Mentz - 526 Hamburgo Velho,Novo Hamburgo,RS
FACULDADE NOVO HORIZONTE (FNH),FNH,Rua Eurico Valois - 61 A Centro,Vitória de Santo Antão,PE
FACULDADE NOVO MILÊNIO (FNM),FNM,Avenida Santa Leopoldina - 840 Coqueiral de Itaparica,Vila Velha,ES
FACULDADE NOVO TEMPO DA SERRA GRANDE (FNT),FNT,Rua Maestro Quincas Bezerril - 1204 Centro,Tianguá,CE
FACULDADE NOVO TEMPO DE IGUATU (FANTIG),FANTIG,Avenida Agenor Araújo - 424 Centro,Iguatu,CE
Faculdade Novo Tempo de Itapipoca (FNIT),FNIT,BR 402 - 354 ENCRUZILHADA,Itapipoca,CE
FACULDADE NOVO TEMPO DE SOBRAL (FNTS),FNTS,AC Sobral - s/n Centro,Sobral,CE
FACULDADE OBOÉ - FACO (FACO),FACO,Av. Rua Maria Tomásia - 531 Aldeota,Fortaleza,CE
FACULDADE OLGA METTIG (FAMETTIG),FAMETTIG,Rua da Mangueira - 32 Nazaré,Salvador,BA
FACULDADE ORÍGENES LESSA (FACOL),FACOL,Rodovia Osni Mateus - S/N São Judas Tadeu,Lençóis Paulista,SP
FACULDADE ORTODOXA (FACO),FACO,"RUA AMAZONAS, QUADRA 5 - S/N JARDIM ARAGUAIA",Guarantã do Norte,MT
FACULDADE PADRÃO (PADRAO),PADRAO,Rua Arapongas - 70 Jardim Vila Boa,Goiânia,GO
FACULDADE PADRÃO (-),-,Rua Uberlândia - s/n Setor Jardim Luz,Aparecida de Goiânia,GO
FACULDADE PADRAO DE SENADOR CANEDO (FAPSC),FAPSC,Rua S 4 Q. APN Lt. 23 - 0 Conjunto Morada do Morro,Senador Canedo,GO
FACULDADE PADRE ANCHIETA DE CAJAMAR,-,Rua Lázaro Dalcin - 256 Lavrinha,Cajamar,SP
FACULDADE PADRE ANCHIETA DE VÁRZEA PAULISTA (ANCHIETA),ANCHIETA,Sítio São José - S/N Jardim Bertioga e Vila Popular,Várzea Paulista,SP
Faculdade Padre Cícero,-,Rua Padre Cícero - 1492 Centro,Juazeiro do Norte,CE
FACULDADE PADRE DOURADO FORTALEZA (FACPED Fortaleza),FACPED Fortaleza,Avenida Heráclito Graça - 400 Centro,Fortaleza,CE
FACULDADE PADRE JOÃO BAGOZZI (FACULDADE BAGOZZI),FACULDADE BAGOZZI,Rua Caetano Marchesini - 952 Portão,Curitiba,PR
Faculdade Paiva Andrade (FPA),FPA,Rua Inácio Moreira - 133 Messejana,Fortaleza,CE
FACULDADE PALOTINA (FAPAS),FAPAS,Rua Padre Alziro Roggia - 115 Patronato,Santa Maria,RS
FACULDADE PAN AMAZÔNICA (FAPAN),FAPAN,Rua dos Mundurucus - 4010 Cremação,Belém,PA
FACULDADE PAN AMERICANA (FPA),FPA,Travessa São Francisco - 141 B Inussun,Capanema,PA
Faculdade Pan-Americana de Administração e Direito de Campo (FAPAD),FAPAD,,,
FACULDADE PANAMERICANA DE JI-PARANÁ,-,Rodovia 135 KM 1 - Zona Rural,Ji-Paraná,RO
FACULDADE PARAENSE DE ENSINO (FAPEN),FAPEN,Rua dos Mundurucus - 1427 Batista Campos,Belém,PA
FACULDADE PARAÍBANA (FAP),FAP,Rua Manoel Gualberto - 255 Miramar,João Pessoa,PB
FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS (FPPD),FPPD,Rua Afonso Barboza de Oliveira - 2.011 Pedro Gondim,João Pessoa,PB
FACULDADE PARAÍSO DO CEARÁ (FAP),FAP,Rua São Benedito - 344 São Miguel,Juazeiro do Norte,CE
FACULDADE PARANÁ (FAP),FAP,Rua Pará - 854 Centro,Cambé,PR
FACULDADE PARANAENSE (FACCAR),FACCAR,Rua Dom Pedro II - 400 Jardim Horácio Cabral,Rolândia,PR
FACULDADE PARANAENSE (FAPAR),FAPAR,Rua Dom Pedro II - 432 Batel,Curitiba,PR
FACULDADE PARA O DESENVOLVIMENTO SUSTENTÁVEL DA AMAZÔNIA (FADESA),FADESA,Rua Ernesto Geisel Quadra 72 - S/N Paraíso,Parauapebas,PA
FACULDADE PARQUE (FAP),FAP,Rua Silveira Martins - 3806 Cabula,Salvador,BA
FACULDADE PASCHOAL DANTAS (FPD),FPD,Avenida Afonso de Sampaio e Sousa - 495 Parque do Carmo,São Paulo,SP
FACULDADE PASSIONISTA DE EDUCAÇÃO DE CURITIBA (Fapec),Fapec,Rua Bom Jesus - 881 Cabral,Curitiba,PR
FACULDADE PAULISTA DE ARTES (FPA),FPA,Av. Brigadeiro Luis Antonio - 1224 BELA VISTA,São Paulo,SP
FACULDADE PAULISTA DE CIÊNCIAS DA SAÚDE (FPCS),FPCS,Rua Doutor Diogo de Faria - 1036 Vila Clementino,São Paulo,SP
Faculdade Paulista de Comunicação (FEPAC),FEPAC,Avenida Paulista - 2.200 Cerqueira César,São Paulo,SP
Faculdade Paulista de Gestão e Saúde,-,Rua Lopes Chaves - 273 arra Funda,São Paulo,SP
FACULDADE PAULISTA DE PESQUISA E ENSINO SUPERIOR (FAPPES),FAPPES,Avenida Brigadeiro Luis Antonio - 277 Bela Vista,São Paulo,SP
FACULDADE PAULISTA DE SERVIÇO SOCIAL (FAPSS-SP.),FAPSS-SP.,Rua Lopes Chaves - 273 Barra Funda,São Paulo,SP
Faculdade Paulista de Serviço Social de São Caetano do Sul (FAPSS),FAPSS,Avenida Paraíso - 600 Vila Gerti,São Caetano do Sul,SP
Faculdade Paulista São José (FPSJ),FPSJ,Rua Atuaí - 691 Vila Esperança,São Paulo,SP
Faculdade Paulo Picanço (FACPP),FACPP,Rua Joaquim Sá - 900 Dionísio Torres,Fortaleza,CE
FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO (FAPCOM),FAPCOM,Rua Major Maragliano - 191 Vila Mariana,São Paulo,SP
FACULDADE PEDRO II (FAPE2),FAPE2,Rua Areado - 437 Carlos Prates,Belo Horizonte,MG
FACULDADE PEDRO LEOPOLDO (FPL),FPL,Avenida Lincoln Diogo Viana - 830 Doutor Lund,Pedro Leopoldo,MG
FACULDADE PENTÁGONO - FAPEN (FAPEN),FAPEN,Rua Cel Fernando Prestes - 326 Centro,Santo André,SP
FACULDADE PERNAMBUCANA DE SAÚDE (FPS),FPS,Avenida Marechal Mascarenhas de Morais - 4861 Imbiribeira,Recife,PE
FACULDADE PERUIBE (FPBE),FPBE,Avenida Darcy Fonseca - 530 Jardim dos Prados,Peruíbe,SP
FACULDADE PESTALOZZI DE FRANCA (FAPESF),FAPESF,Rua José Marques Garcia - 197 Cidade Nova,Franca,SP
FACULDADE PHÊNIX DE CIÊNCIAS HUMANAS E SOCIAIS DO BRASIL (PHENIX),PHENIX,Avenida Goiás - 1/7 Centro,Santo Antônio do Descoberto,GO
Faculdade Phorte de Educação e Tecnologia,-,Rua Treze de Maio - 681 Bela Vista,São Paulo,SP
FACULDADE PIAGET (FACPIAGET),FACPIAGET,Av. Senador Roberto Simonsen - 972 Jardim Imperador,Suzano,SP
FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS (FPPD),FPPD,Rua Walfram Batista - 91 São Cristovão,Teresina,PI
FACULDADE PINHALZINHO (HORUS),HORUS,Avenida Brasília - 625 centro,Pinhalzinho,SC
FACULDADE PINHEIRO GUIMARÃES (FAPG),FAPG,RUA SILVEIRA MARTINS - 151/153 CATETE,Rio de Janeiro,RJ
FACULDADE PIO DÉCIMO (FPD),FPD,Rua Estância - 382 Centro,Aracaju,SE
FACULDADE PIO DECIMO DE CANINDE DO SAO FRANCISCO (FAPIDE),FAPIDE,A - S/N OLARIA,Canindé de São Francisco,SE
FACULDADE PITÁGORAS,-,Avenida Presidente Antonio Carlos - 4.157 São Francisco,Belo Horizonte,MG
Faculdade Pitagoras Anhanguera de Santa Cruz do Sul,-,Rua Ernesto Alves - 1195 Centro,Santa Cruz do Sul,RS
Faculdade Pitagoras Anhanguera de Sao João Da Boa Vista,-,Rua Cristiano Osório - 10/30 São Lázaro,São João da Boa Vista,SP
Faculdade Pitágoras Bacabal Mearim,-,Rua 12 de Outrubro - 377 Centro,Bacabal,MA
Faculdade Pitágoras Belo Jardim,-,Rua Doutor Henrique Nascimento - 41 São Pedro,Belo Jardim,PE
Faculdade Pitágoras da Paraíba,-,Rua Orlando Soares de Oliveira - 36 Miramar,João Pessoa,PB
Faculdade Pitágoras da Serra,-,Rua Nelcy Lopes Vieira - 199 Jardim Limoeiro,Serra,ES
Faculdade Pitágoras de Alagoinhas,-,Rua Lauro de Freitas - 198 Centro,Alagoinhas,BA
Faculdade Pitágoras de Altamira,-,Avenida Tancredo Neves - 3414 Jardim Independente II,Altamira,PA
Faculdade Pitágoras de Aracati,-,"Rod. CE 040 - KM 138, Aeroporto",Aracati,CE
Faculdade Pitágoras de Arapiraca,-,Rua Professor Domingos Correia - 1461 São Luiz,Arapiraca,AL
Faculdade Pitágoras de Bacabal,-,Rua 12 de Outubro - 377 Centro,Bacabal,MA
FACULDADE PITÁGORAS DE BELO HORIZONTE (FPAS),FPAS,Rua Santa Madalena Sofia - 25 Vila Paris,Belo Horizonte,MG
FACULDADE PITÁGORAS DE BETIM (PITÁGORAS-BETIM),PITÁGORAS-BETIM,Avenida Edméia Mattos Lazzarotti - 1655 Angola,Betim,MG
Faculdade Pitágoras de Bom Jesus da Lapa,-,Primeira Travessa do Aeroporto - 28 Consolação,Bom Jesus da Lapa,BA
Faculdade Pitágoras de Brumado,-,Rua Eugênia Dantas Araujo - 55 Hospital,Brumado,BA
Faculdade Pitagoras de Campina Grande,-,Rua Marquês do Herval - 39 Centro,Campina Grande,PB
FACULDADE PITÁGORAS DE CONTAGEM (PIT Contagem),PIT Contagem,Avenida Babita Camargos - 1295 Cidade Industrial,Contagem,MG
Faculdade Pitágoras de Cruz Das Almas,-,Avenida Mata Pereira - nº. 410 Centro,Cruz das Almas,BA
FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD (FPD),FPD,Rua Santos Dumont - 1.001 Do Carmo,Divinópolis,MG
Faculdade Pitagoras de Eunapolis,-,Rua Rua Edgar Trancoso - 21 Edgar Trancoso,Eunápolis,BA
FACULDADE PITÁGORAS DE FEIRA DE SANTANA,-,Avenida José Falcão da Silva - 1283 Baraúna,Feira de Santana,BA
Faculdade Pitágoras de Fortaleza,-,Rua Barão de Aratanha - 51 Centro,Fortaleza,CE
FACULDADE PITÁGORAS DE GOIÂNIA,-,Rua S-3 - 692 Setor Bela Vista,Goiânia,GO
FACULDADE PITÁGORAS DE GOVERNADOR VALADARES (PIT GV),PIT GV,Avenida Doutor Raimundo Monteiro Rezende - 330 Centro,Governador Valadares,MG
Faculdade Pitágoras de Guanambi,-,Rua Pedro Braz dos Santos - 350 Belo Horizonte,Guanambi,BA
FACULDADE PITÁGORAS DE GUARAPARI,-,Rodovia Jones dos Santos neves - 1.000 Lagoa Funda,Guarapari,ES
FACULDADE PITÁGORAS DE IMPERATRIZ,-,Rua Monte Castelo - 161 Centro,Imperatriz,MA
FACULDADE PITÁGORAS DE IPATINGA (FPI),FPI,Rua Jequitibá - 401 Horto,Ipatinga,MG
Faculdade Pitágoras de Irecê,-,Rua Maria Conceição Lordelo Nunes - 87 centro,Irecê,BA
Faculdade Pitágoras de Itumbiara,-,Rua Leopoldo de Bulhões - 850 Setor Santos Dumont,Itumbiara,GO
Faculdade Pitágoras de Jaboatão dos Guararapes,-,Rua Aurora Diniz Carneiro Leão - 5.281 Candeias,Jaboatão dos Guararapes,PE
Faculdade Pitagoras de Jacobina,-,Rua Coronel João Vieira - 38 Centro,Jacobina,BA
Faculdade Pitágoras de Jequié,-,Avenida Franz Gedeon - 485 Jequiezinho,Jequié,BA
Faculdade Pitágoras de João Pessoa,-,Rua Radialista Assunção de Jesus - 89 Jardim Cidade Universitária,João Pessoa,PB
Faculdade Pitágoras de Juiz de Fora,-,Avenida Barão do Rio Branco - 499 Manoel Honório,Juiz de Fora,MG
FACULDADE PITÁGORAS DE LINHARES,-,Avenida São Mateus - 1458 Araçá,Linhares,ES
FACULDADE PITÁGORAS DE LONDRINA,-,Rua Edwy Taques de Araújo - 1.100 Jardim Burle Marx,Londrina,PR
Faculdade Pitágoras de Luis Eduardo Magalhães,-,Rua Kiichiro Murata - 343/ 359 Jardim Imperial,Luís Eduardo Magalhães,BA
Faculdade Pitágoras de Luziânia,-,Rua Bate Couro - 425 Rosário,Luziânia,GO
FACULDADE PITÁGORAS DE MACEIÓ,-,Avenida Menino Marcelo - 3800 Cidade Universitária,Maceió,AL
Faculdade Pitagoras de Maraba,-,Rua Norberto de Melo - 1387 Velha Marabá,Marabá,PA
Faculdade Pitágoras de Medicina de Eunápolis,-,Rua Dona Cotinha - 379 Centauro Oeste,Eunápolis,BA
FACULDADE PITÁGORAS DE MINAS GERAIS,-,Central Shopping - Avenida Afonso Pena - 1901 Centro,Belo Horizonte,MG
FACULDADE PITÁGORAS DE NOVA LIMA,-,Rua Paisagem - 220 Vila da Serra,Nova Lima,MG
Faculdade Pitágoras de Paragominas,-,Rua Lameira Bittencourt - 523 Centro,Paragominas,PA
Faculdade Pitágoras de Parauapebas,-,Rua Sol Poente - 152 Bairro da Paz,Parauapebas,PA
Faculdade Pitágoras de Piripiri,-,Rua Marcos Melo - 16 centro,Piripiri,PI
FACULDADE PITÁGORAS DE POÇOS DE CALDAS,-,Avenida João Pinheiro - 1.046 Jardim do Ginásio,Poços de Caldas,MG
Faculdade Pitágoras de Pouso Alegre,-,Praça Dom Otávio - 270 Centro,Pouso Alegre,MG
Faculdade Pitágoras de Ribeirão das Neves,-,Rua Ari Teixeira da Costa - 1500 Savassi,Ribeirão das Neves,MG
Faculdade Pitágoras de Rio Branco,-,Estrada São do Francisco - 0 Baixa da Colina,Rio Branco,AC
Faculdade Pitágoras de Santo Antônio de Jesus,-,Praça Félix Gaspar - 01 Centro,Santo Antônio de Jesus,BA
FACULDADE PITÁGORAS DE SÃO LUIZ,-,Avenida Daniel de La Touche - 23 Olho D'água,São Luís,MA
Faculdade Pitágoras de Serrinha,-,Av. Getúlio Vargas - 1525 Quadra Estação,Serrinha,BA
Faculdade Pitagoras de Sete Lagoas,-,Rua Monsenhor Messias - 94 Centro,Sete Lagoas,MG
FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE (PIT-FATEC),PIT-FATEC,Avenida Afonso Pena - 1.901 Centro,Belo Horizonte,MG
FACULDADE PITÁGORAS DE TECNOLOGIA DE CONTAGEM,-,Av. Tom Jobim - 2890 Cidade Industrial,Contagem,MG
FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS (PIT TEIXEIRA),PIT TEIXEIRA,Avenida Juscelino Kubitschek - 3000 Bela Vista,Teixeira de Freitas,BA
Faculdade Pitágoras de Tianguá CE,-,Rua Vereador Manoel Frota - 363 Planalto,Tianguá,CE
Faculdade Pitágoras de Tucuruí,-,Rua A - 422 Jardim Paraíso,Tucuruí,PA
FACULDADE PITÁGORAS DE UBERLÂNDIA (PIT UBERLÂNDIA),PIT UBERLÂNDIA,Avenida dos Vinhedos - 1200 Morada da Colina,Uberlândia,MG
Faculdade Pitágoras de Vitória da Conquista,-,Rua José de Melo - 99 Centro,Vitória da Conquista,BA
Faculdade Pitágoras do Ceará,-,Rua Paraná - 1020 Demócrito Rocha,Fortaleza,CE
FACULDADE PITÁGORAS DO MARANHÃO,-,Avenida São Luis Rei de França - 32 Turu,São Luís,MA
FACULDADE PITÁGORAS INSTITUTO CAMILLO FILHO (PITÁGORAS ICF),PITÁGORAS ICF,Rua Napoleão Lima - 1175 Jóquei Clube,Teresina,PI
Faculdade Pitágoras Itabira,-,Rua Santana - 235 Penha,Itabira,MG
Faculdade Plus (PLUS),PLUS,Avenida Santos Dumont - 304 Centro,Fortaleza,CE
Faculdade Poliensino - FP,-,Avenida Historiador Rubens de Mendonça - 1340 Bosque da Saúde,Cuiabá,MT
FACULDADE PÓLIS CIVITAS,-,Rua Antônio Escorsin - 1650 São Braz,Curitiba,PR
FACULDADE POLIS DAS ARTES,-,Rua Tancredo Neves - 90 Jardim Presidente Kennedy,Embu,SP
FACULDADE POLITÉCNICA DE CAMPINAS (POLICAMP),POLICAMP,Rua Luiz Otávio - 1.281 Fazenda Santa Cândida,Campinas,SP
FACULDADE POLITÉCNICA DE CAMPO GRANDE (POLITÉCNICA),POLITÉCNICA,Rua Euclides da Cunha - 1216 Jardim dos Estados,Campo Grande,MS
Faculdade Politécnica de Londrina (POLITÉCNICA),POLITÉCNICA,Avenida Celso Garcia Cid - 1523 Nossa Senhora de Lourdes,Londrina,PR
FACULDADE PORTO-ALEGRENSE (FAPA),FAPA,Avenida Manoel Elias - 2001 Morro Santana,Porto Alegre,RS
FACULDADE PORTO DAS ÁGUAS (FAPAG),FAPAG,Rodovia Sc 412 Km 02 - 1499 Perequê,Porto Belo,SC
Faculdade Porto União (FPU),FPU,Rua José Alves Cunha Lima - 172 Vila Butantã,São Paulo,SP
FACULDADE POSITIVO JOINVILLE,-,Rua Paulo Fischer - 158 Atiradores,Joinville,SC
Faculdade Positivo Londrina (FPL),FPL,Rua Prefeito Faria Lima - 400 Jardim Maringá,Londrina,PR
FACULDADE POUSO ALEGRE (FPA),FPA,Rua Pedro Bechara - 140 Centro,Pouso Alegre,MG
FACULDADE PRAIA GRANDE (FPG),FPG,Avenida Presidente Kennedy - 4000 Aviação,Praia Grande,SP
FACULDADE PRESBITERIANA AUGUSTO GALVÃO (FAPAG),FAPAG,Praça Castro Alves - 01 Centro,Campo Formoso,BA
FACULDADE PRESBITERIANA GAMMON (FAGAMMON),FAGAMMON,Praça Doutor Augusto Silva - 616 Centro,Lavras,MG
FACULDADE PRESBITERIANA MACKENZIE BRASILIA (FPMB),FPMB,Quadra SGAS 906 - LOTES 8 E 9 Asa Sul,Brasília,DF
FACULDADE PRESBITERIANA MACKENZIE RIO,-,Rua Buenos Aires - 283 Centro,Rio de Janeiro,RJ
FACULDADE PRESBITERIANA QUINZE DE NOVEMBRO,-,Praça Souto Filho - 696 Heliópolis,Garanhuns,PE
FACULDADE PRESIDENTE ANTÔNIO CARLOS (FAPAC),FAPAC,"Rua 02, Quadra 07 - s/n Jardim dos Ypês",Porto Nacional,TO
Faculdade Presidente Antônio Carlos de Aimorés,-,Rua Pedro Nolasco - 1376 Centro,Aimorés,MG
Faculdade Presidente Antônio Carlos de Arcos (FUNEES Arcos),FUNEES Arcos,Av. Marciana Rita de Souza - 375 Santo Antônio,Arcos,MG
Faculdade Presidente Antônio Carlos de Baependi (FAPAC BAEPENDI),FAPAC BAEPENDI,Rua Professor José Divino - 115 Centro,Baependi,MG
Faculdade Presidente Antônio Carlos de Barão de Cocais,-,Rua Maestro Iolando dos Santos - 565 Bairro Lagoa,Barão de Cocais,MG
Faculdade Presidente Antônio Carlos de Bocaiúva,-,Rua Desembargador Veloso - 977 Centro,Bocaiúva,MG
Faculdade Presidente Antônio Carlos de Carmópolis (FUNEES C. de Minas),FUNEES C. de Minas,Praça dos Passos - 33 Centro,Carmópolis de Minas,MG
